pm_experience_years,team_size,resource_utilization,overtime_hours,num_dependencies,planned_days,days_elapsed,percent_complete,milestone_delays,critical_path_length,budget_spent_pct,change_requests,open_issues,avg_issue_age_days,historical_on_time_rate,team_turnover_rate,client_response_lag_hours,scope_initial,scope_final,project_type,schedule_buffer_ratio,scope_creep_pct,issue_resolution_speed,is_late
7,14,0.991827910779909,2,12,219,65,0.928401232520901,0,67,1.0993648589921237,2,15,96,0.7609897590342091,0.47796277169288015,49,60,527,CustomDev,-0.06472158095125885,0.7239388105363784,7.014828983086015,1
18,172,0.5967036223496671,20,39,186,104,0.05991555233535528,6,80,0.0073317308555775895,3,1,36,0.886984317657197,0.8815681599629901,76,343,431,Implementation,0.029667997211697994,0.691696831137486,8.057228061121233,0
13,87,1.3000710073097888,30,27,249,334,0.10926660914101216,0,95,1.024961921880204,4,15,73,0.6633865058165604,0.680362870632294,90,133,334,Upgrade,0.6332999281042773,0.8816832309277873,4.478008037937689,0
27,159,1.1334319284066283,42,25,297,315,0.9062644807390022,8,94,1.1380942002248136,2,0,18,0.9464880055565642,0.49983894049423017,43,144,333,Upgrade,-0.4074038021866349,0.33286733282032016,6.547393424435537,0
13,135,0.8805171902296016,15,19,125,41,0.6478521448206579,0,85,0.34743683365787265,8,10,29,0.9172576233014155,0.7915249988745238,45,197,249,Migration,0.17461325028529895,0.09778271774728853,9.319948592482563,0
17,1,1.4755331526238873,33,31,63,228,0.3244151352472858,9,30,0.2296055858895904,4,1,13,0.03371916985046575,0.014297086882580468,9,197,295,Implementation,0.9503612623784161,0.6057753407767301,8.893986526405058,0
1,130,0.8386852027036364,10,49,354,272,0.588363985319903,5,67,1.05918555907056,1,3,37,0.5166531887150938,0.9692323130984319,87,310,101,Migration,0.06767200084699487,0.8669402800890009,8.479712679980576,0
5,98,1.407633978666102,29,20,203,346,0.1661526324428213,4,69,0.8513921553301429,6,6,37,0.32775316536483035,0.31011758231357356,13,312,401,Migration,0.20059568683099438,-0.19451590367525654,9.525976755555478,1
25,48,1.0925844480586422,38,5,126,87,0.0648671505720978,8,68,0.595136513169573,5,18,24,0.8466293674561239,0.09956200890056799,66,147,218,Upgrade,-0.12289483247795546,0.2729290932753842,9.049681255626822,0
10,53,0.5366419840758847,40,6,337,118,0.04922861747070473,4,83,0.8680148171523198,1,10,2,0.4092218447469548,0.33939969278337634,18,435,567,Migration,-0.4078725836379372,-0.18064389018576033,2.3695932277991725,1
12,127,1.360335108080148,22,8,43,86,0.2700228237832998,1,78,1.2154420760712659,0,4,35,0.9135491193673428,0.7230168731899315,79,175,307,Implementation,-0.40681675528981587,-0.050415702341341434,2.5762681424953473,0
17,18,1.262211975255301,23,20,311,196,0.17939961659453652,5,40,0.139667401001693,4,9,63,0.907871136773861,0.13195371087647556,33,80,168,Implementation,0.6870061642229228,0.5783617452386205,1.1564912373268017,1
1,121,1.142487546329392,44,0,36,220,0.40331962750046124,4,22,0.7686354118536227,9,1,85,0.3641747142623093,0.33126707764981267,41,388,125,Migration,0.1728564050315673,0.62074719131161,0.5841534142094851,1
15,169,1.1145871400769716,27,14,249,69,0.8766670831290456,9,56,0.4149221228291317,4,18,87,0.5749219120799965,0.2732372058520426,21,394,306,CustomDev,-0.25674489025870073,0.6746147238026561,1.8578204266190157,1
10,18,0.718835492655903,17,34,42,8,0.37855489132871,5,59,0.42693746244168573,3,16,37,0.027660013993214605,0.013615369950550571,55,205,345,Implementation,0.5038980672525706,0.8675406668960868,4.756960402055688,0
4,2,0.7144861291993447,13,33,79,49,0.3985642564409234,0,68,1.159884967439769,2,18,64,0.3570383249926441,0.15122383021321362,52,159,292,Migration,0.7321998620786632,-0.1741927748240528,5.901300281122904,1
12,13,0.5291724283967928,35,33,139,76,0.12077300047229289,3,6,0.9742885237777125,7,3,8,0.6580851422361084,0.49751938993104283,31,264,246,Upgrade,-0.2993273884875595,0.6421460976144984,3.886368789472721,0
13,146,0.654137463053691,35,33,90,213,0.9887029555040562,3,8,1.331443107694563,0,3,98,0.21131624587424158,0.09287922439061158,27,304,584,Implementation,0.4147606583489225,0.10493253686052806,4.983820439314527,1
5,169,0.8364812642965028,26,3,44,73,0.14524598307191827,2,73,0.5493147706492651,5,2,30,0.15884060063099703,0.8922757266567961,67,387,514,Migration,-0.23649762287489795,0.7187358560688686,2.9945172025835247,1
16,197,1.04072489634183,7,46,257,293,0.338308112755364,1,62,0.7577388084423318,2,17,92,0.954044555989899,0.1136269658463287,41,174,180,CustomDev,-0.31623363754795564,0.7483283238684788,2.421025057350748,1
22,6,0.630808557497722,8,14,285,234,0.9457419794941248,0,73,0.21630468836123756,0,11,44,0.5835162689172434,0.11255454015820088,51,409,584,Upgrade,0.458451993327071,0.09382987614661131,7.085827777191321,0
8,96,1.057572180273368,12,3,139,72,0.4549250928522406,7,54,1.279141200086925,0,11,59,0.5648629979570885,0.31878359108765786,55,82,207,Upgrade,0.53055131824208,0.7201538678156256,3.110775764181917,1
28,10,0.7633201212117953,0,40,263,361,0.33810161284338813,3,82,0.9278945399466426,4,11,51,0.8203942122710164,0.6157135518205176,59,104,50,CustomDev,0.4922836391155072,-0.1458084407626327,0.6109626589261302,0
18,74,0.7539611249423619,23,23,140,256,0.715162054028895,3,31,1.3657733165792583,0,14,13,0.5573070929860436,0.7306531173279348,93,65,589,Implementation,0.11047342933715099,0.9374938007929843,2.764672925768443,0
23,62,1.4479442074063793,20,17,102,317,0.033027858908278085,4,53,0.9482264090019205,9,18,30,0.6462541513232397,0.1902841735943227,10,337,215,Migration,-0.42093658522947447,0.7614847517188286,8.237013952601913,0
2,121,1.4923445438384673,19,19,313,245,0.3211970158359224,9,99,0.20112901992851573,5,15,19,0.3072494627736595,0.18935003507055792,54,282,370,Implementation,0.08955636230385866,0.41859390352941944,4.825829959716759,0
23,181,1.3114385966009274,46,29,205,240,0.5802319670075159,7,97,0.8449916400081683,4,5,69,0.3775088227354445,0.24646387392181257,57,496,292,Implementation,-0.022906617588531908,0.6178680719375855,6.027445107543019,1
10,161,0.5543919807334017,11,26,36,176,0.991009047374395,9,9,1.4242400745380415,9,8,35,0.2736321832871673,0.8906843174303392,57,425,520,CustomDev,0.40436137621888024,0.711558014366027,9.546524022700064,1
21,13,1.2286317105437283,40,0,264,239,0.967545736451127,5,13,0.251669701565031,7,19,84,0.5986888576512431,0.4759921572267227,16,145,507,Migration,-0.2975990273835236,0.43786174874227307,0.5160019631398164,1
24,48,0.6784257317983177,9,5,161,279,0.626187344239829,8,95,0.4922768841622708,3,8,17,0.595443582695524,0.7997633100678939,53,364,561,Migration,-0.15235399442197567,-0.1410125913248734,8.93872858101126,0
7,55,1.0692213137208904,30,47,54,360,0.34011268628176816,9,58,0.9685950063370424,8,15,51,0.16551247749618292,0.8617157861487282,5,299,558,Upgrade,0.9158667073256994,0.6874624130022318,6.776173458132293,0
7,50,1.3937136292090884,43,24,109,216,0.5500530047776457,5,64,0.8543494117279548,8,15,41,0.7642139733878417,0.6569433400818037,76,476,120,CustomDev,0.412178233892319,0.9647342918740305,8.582550225625178,1
1,71,0.8801956317441467,41,49,136,275,0.9338692769190213,4,2,0.27460074424752984,0,19,5,0.19369944795884608,0.45703561383567537,88,136,68,CustomDev,-0.13527541804393134,-0.19482794717715268,9.119871818779409,1
18,121,1.428841685067233,29,32,39,345,0.6671727215608355,9,6,0.2414345493054333,3,16,99,0.6851795034938929,0.932366037164061,13,283,546,CustomDev,-0.1664535200392377,0.26434870973052105,0.5870530160797103,1
23,148,1.2083722173393125,10,36,273,222,0.1492048077446655,7,69,0.22045149921299362,8,12,62,0.06285935747336902,0.14980830314161975,42,261,566,CustomDev,0.5699161817682439,0.16038536345445203,1.8997053251127536,0
12,188,0.8010118133576674,18,15,102,278,0.9715440090738281,3,18,0.8035210813965963,6,8,99,0.9184078900472411,0.1866441379397572,91,270,497,Implementation,0.698641909561794,0.31314975798075323,1.9569813424408848,0
4,140,0.59491719887944,21,41,82,68,0.9022057315155805,3,78,1.3682455258075295,9,0,7,0.060068192012463384,0.49433629396051104,35,281,226,CustomDev,0.5662326035447733,0.4989532001848876,7.36757569473068,0
9,60,1.315351284768357,42,32,91,323,0.2167777254598714,3,78,0.7525590589077455,4,4,75,0.06436872162461604,0.25081626705775606,10,88,60,Upgrade,-0.08824670587811245,0.7511278197374285,7.97401558137906,1
12,37,0.9580594084929953,18,37,269,357,0.6568455931036363,2,95,0.6147066173784065,1,9,77,0.08623565047685178,0.8061234666554057,79,194,96,Implementation,0.8519366919978186,0.30438045111680573,3.1282544095957556,0
27,75,0.5726934881599675,41,13,198,131,0.8782262661963768,4,20,0.3140219827925843,9,13,61,0.45415836805614385,0.3129060629802055,45,349,378,Migration,-0.42479474115123034,0.3396869838100655,6.073930556487116,0
3,160,0.603122357135052,47,29,302,323,0.22052005725233237,6,38,1.3289373403497549,3,19,13,0.5507568602114153,0.8820691150518298,28,329,66,Migration,-0.04876797728914206,0.42700798428396075,7.178029696821241,0
10,198,1.46696138189548,5,18,175,296,0.9236420724160217,6,5,1.4799750800227813,6,15,85,0.15147118042679342,0.7639472021359038,69,362,353,Upgrade,0.07491180092171612,0.9594642226416981,3.7576692285384476,1
19,79,0.7430019544955662,46,45,258,85,0.1800497459541156,0,54,1.0653748625164141,4,3,51,0.7508038169542166,0.7260032640236846,60,259,273,Migration,0.7268702012383024,0.6012941585398797,1.9097740119476028,0
7,36,1.4665911778573795,28,45,188,362,0.3571696962924683,0,55,0.7733928304055842,5,15,96,0.12339722864940372,0.5591940534205618,48,202,174,Implementation,0.3277610596099827,0.35527487523354623,9.392929558878604,0
26,1,1.181159579697904,30,17,228,213,0.9431239351577394,6,11,1.3699493472467712,9,18,5,0.9377351953667366,0.9419245188311167,35,371,394,Implementation,0.8259100505243138,0.9677176897371789,4.768164851572879,1
27,16,0.8004911018286692,15,1,324,59,0.946666321547224,5,99,0.7876416230966808,3,7,84,0.4343021046269526,0.886894825946291,2,96,304,Upgrade,0.40905390769377103,0.9733264856690922,0.9886189773188105,1
11,127,0.8837278742434788,16,12,235,39,0.023284076885923044,0,58,0.5180917500533073,9,4,32,0.5430580307621998,0.23927813583088153,3,262,476,Implementation,0.5893515608472168,-0.019163075739974,2.1608813238410356,1
22,118,1.2770384441080012,27,13,195,186,0.8663934756523245,9,38,0.28046493939334033,8,3,65,0.7658539660599751,0.01177296296765229,54,261,182,Implementation,-0.023376108247327776,0.8257997220263211,6.257676683782497,1
22,129,0.9354149789253958,9,0,319,190,0.6937232506127339,9,79,0.20648889948211802,0,2,46,0.830104970727078,0.8661827379959802,70,198,527,Upgrade,0.2936875412619857,0.9046257827418132,4.656166325374336,1
20,5,0.5747507776642863,35,46,244,314,0.8717206031294785,0,44,0.6735085808522128,9,10,48,0.7970219135674068,0.025754968546068846,51,70,515,Upgrade,-0.35357647384078156,0.8374880202211814,7.903144463584796,1
5,87,0.7298141295696869,33,23,342,186,0.4619153554416704,0,72,0.5840865285552096,6,18,6,0.3365238689510246,0.6387145372930404,21,265,249,Migration,0.07876341870333436,0.8405482957609585,5.224362669661222,1
1,36,1.3603449729972243,0,7,246,144,0.9815075582245082,0,77,0.31063079046457426,2,5,37,0.7447484888107125,0.8264861076943136,50,492,72,Upgrade,-0.05158672539100939,0.913936670826127,8.282625375693222,0
10,67,1.1961741369781531,10,30,260,115,0.7482317538854679,6,82,0.7626572265524457,5,1,4,0.08709486985539727,0.012778288921454606,96,137,66,Implementation,-0.032219260573699504,0.040293089078963645,4.542377488817847,1
3,124,1.0010161111747662,25,19,203,185,0.7593591099361389,9,60,1.093079022016994,1,6,43,0.6285051453576382,0.23719028197715353,7,427,474,Implementation,0.6530731224523942,0.25070404146449815,7.7440955071190025,0
8,55,0.7454956686156167,37,8,314,97,0.42693873560894446,4,30,0.9237440192512059,8,0,89,0.3562387965147785,0.8059019835009057,93,264,324,Migration,0.4082766488793138,0.6782291087459134,7.1402175715987655,0
19,132,0.9745906150899969,14,22,132,272,0.39232168646144694,8,27,1.159777015866788,9,13,16,0.01711975125858778,0.7207527868918163,40,401,176,Migration,0.8601366623045426,0.042758119851590115,4.0508833018290975,1
17,58,1.2888490577775147,44,29,212,49,0.20555781518418637,2,98,1.2137842678501891,9,1,5,0.7913851219270613,0.2800377094738278,53,352,508,Migration,-0.05122457542069625,0.13216413664683335,6.013483701713921,1
6,102,0.5815431971421718,26,32,332,301,0.05824315047613848,0,55,0.20384163308167952,7,6,26,0.8793810367959893,0.3104557139725438,1,300,473,Upgrade,-0.3648294294393547,0.06062581899373798,8.242887527279699,0
0,92,1.4947678187352218,26,11,101,78,0.9014630217848378,4,55,1.4879002070518492,8,14,34,0.12709181872078712,0.9447438575732459,62,478,99,Implementation,-0.431766374686004,0.42054540612950925,0.9680816718805353,0
6,77,1.3597625438589356,5,30,176,72,0.5906929300868348,4,46,0.24540641462310014,0,16,76,0.16494796708702675,0.14212079354690843,18,83,533,CustomDev,0.16309883438245798,0.6446796968065751,1.9481798367095977,0
13,26,0.8179657828482293,31,39,38,355,0.5581156051262741,9,57,1.1079663743850339,9,0,13,0.12845966324922864,0.4807622593562222,62,428,419,Upgrade,0.2184108524906283,0.9690207679226173,1.5430818300895879,0
23,115,1.3705767138822167,40,31,221,142,0.338026698377468,3,2,0.8537246484534817,2,7,63,0.9996748973982165,0.4038531118047274,59,397,543,CustomDev,0.8239330268858613,-0.04863960078722507,9.894782670645817,0
10,198,1.1817145299032963,10,47,146,248,0.7396995405022811,4,61,0.7775491398797771,9,6,14,0.05590619283086684,0.5053546779214609,89,224,54,CustomDev,0.3035261269971874,-0.19824343763258906,4.575725196363364,0
8,129,1.166354427099329,27,47,217,143,0.4068811397394194,1,11,1.352738151720017,7,3,31,0.695101396287932,0.42266001588841917,25,90,271,Implementation,-0.48418879217999816,0.2482075658741984,4.48376640772862,1
16,149,0.6397097689442299,0,24,109,358,0.8093218478483889,4,55,1.1843198636503123,6,4,37,0.039842649440018474,0.20529069716602055,77,183,266,Implementation,0.4461268302386594,-0.18090361077420056,4.219215479039489,1
2,160,1.4058946407051387,10,19,307,55,0.07982385193875707,0,60,0.08546195186102262,9,9,51,0.6492324937923314,0.7974593316191386,9,333,105,CustomDev,-0.06677983814224059,0.04982807386445637,4.19110448374277,0
6,8,0.9503417969213752,3,22,360,170,0.24743154431435355,3,94,0.9411549901674062,1,15,16,0.9695887149716749,0.5910125311615781,77,127,176,Migration,0.022977653653360575,0.13519436535857493,9.046713771968486,0
1,158,1.3032277583398164,38,24,209,33,0.2834095533643822,2,15,0.7420506450508226,0,7,37,0.17249352340650348,0.5521133432990651,51,343,499,Upgrade,0.671949616628817,0.25502408960306666,4.793747593650421,0
15,49,0.7995237903594095,49,8,234,208,0.023330192109359604,3,87,0.6202468395137513,1,6,31,0.6899651304985829,0.9417902005937799,1,434,487,CustomDev,0.9421866238622401,-0.06991452732496786,1.2818520892933603,1
13,133,0.8080036656024979,1,48,183,271,0.6634414237224059,6,77,0.050629475768855625,1,6,23,0.7020550168389946,0.6671263080342047,26,220,216,Implementation,0.3404701253152256,0.034918009844423614,5.323591632745268,0
17,196,1.4646891799819122,35,28,129,170,0.701619376500179,7,76,1.317140846816455,0,17,56,0.3269347126947102,0.45779672261682536,0,129,503,Implementation,-0.1897559611233906,0.744940903577834,8.356616094655344,1
18,178,0.996659924663433,29,6,184,310,0.41339201783714374,3,49,0.49067206653910156,1,3,10,0.8835314522227065,0.8250572521800991,33,150,550,Upgrade,0.41815760083266484,0.8943734267521863,6.253485963348104,1
11,83,0.5598907133830022,35,45,195,280,0.7954532293546085,8,84,1.4987414884842583,5,15,98,0.6970764805046024,0.9117024161086865,2,390,110,Upgrade,0.5121607038303251,0.5339648599958455,3.9521329656768462,1
26,167,1.3357066470320502,25,47,291,347,0.953730336686887,3,9,1.222540891887324,9,4,53,0.21398880495582495,0.18758163249995863,6,260,155,Upgrade,0.43020413393607404,-0.052895044389192125,1.7311797818873313,0
27,124,0.7272300223497387,49,28,261,363,0.7367020897503547,0,49,1.20427205498987,0,15,88,0.1421316388927747,0.39467094911089784,81,115,236,Migration,0.9636032876464977,0.35534002592167574,3.3765449238947003,1
3,27,1.378753752809025,1,47,140,349,0.6732734081287782,2,95,0.8886405653933441,9,15,62,0.8428127503069539,0.7366041270420067,48,440,215,Upgrade,-0.24000060092986053,0.5204609455295064,5.096079837367689,1
27,48,1.4164398779738245,7,48,236,158,0.4496210130307261,2,59,1.2444314302382888,1,4,70,0.034904509633962744,0.6889386650954958,87,144,491,Implementation,-0.4745051204306388,0.9916502635744457,9.586419755049349,0
5,191,0.5727660132380031,12,47,343,363,0.5534814547871987,0,83,0.37655128118305947,6,15,0,0.8685360959148601,0.17359404444923743,67,148,372,Implementation,-0.42393770559335864,0.85383143432302,1.8454062562358435,0
7,183,1.082429227574385,39,48,169,241,0.2881115568827274,6,57,0.8888908643546521,4,3,87,0.0930044512337671,0.4645066344621024,85,444,375,Upgrade,-0.1910170364739866,0.9541148942230322,8.93760186172764,1
15,178,1.4815241055768462,3,3,313,30,0.24411095877311706,5,64,0.8751246335579174,4,8,3,0.8718256958975922,0.44293162120824525,31,104,341,Migration,0.09578213542008862,0.7555505553316499,5.7897045178905024,0
0,77,1.4309196146458651,6,1,188,30,0.02621068098908641,3,71,0.6463315662480972,3,7,21,0.2548642949226897,0.2883717864057084,19,406,572,Migration,-0.25737625173890744,0.17887374833241382,4.502445928867399,0
10,64,1.0252432860575666,36,28,76,144,0.48086670279607047,7,74,0.8503009571771255,5,5,18,0.8074709629703419,0.26390454772553085,45,486,393,CustomDev,0.13386320792294937,-0.11524498389052816,6.462455208651898,1
5,161,1.1804931952692357,20,37,90,203,0.22507845916033054,2,43,1.1337588070008122,3,11,86,0.9993407677799432,0.6638296956260971,52,57,499,Implementation,-0.3028731421970949,0.44041467897647796,0.6167351998432018,0
14,5,1.1042620351590746,35,41,136,29,0.46736349105477937,9,66,0.28061117682715253,6,12,75,0.28105322138331235,0.8288062920582548,24,128,445,CustomDev,0.6275374294316616,0.5305286255994697,4.301617554178275,0
24,179,0.7032533462397029,18,32,225,210,0.8123565829221879,3,34,1.4644222715940658,6,17,30,0.8462532949392731,0.8819797812419341,21,424,358,CustomDev,-0.4710730731781323,0.7381736195023163,7.3686195820429425,0
27,121,1.1529975745215713,4,15,333,247,0.36713289481383193,2,2,0.7034314674252656,8,13,73,0.787474827919524,0.02592906178832044,53,164,317,Migration,-0.12161527174868769,0.16311369430810652,3.4433823270121415,0
6,126,0.8331411835008132,29,46,161,253,0.3218969214971924,7,11,1.0392714776019039,5,6,24,0.7875003516680306,0.3028717758450702,26,156,100,Migration,0.5729676011368854,0.7757284659064299,3.8670409507294377,1
16,88,0.837971929195825,5,29,123,354,0.44683333999729913,1,62,1.3598786048117526,6,11,41,0.3270933178452997,0.735439549351218,30,437,557,Migration,0.2120123063894528,0.787552665507955,8.590462225421621,1
